scenario_id,map_index,trial,team_size,seed,communication_mode,start_positions,selected_start_seed,start_cells,source_method
map_0017_trial_03_robots_08_seed_1703122_mapcomm_raw,17,3,8,1703122,raw,"[[-8.0,-44.0],[28.0,-8.0],[12.0,16.0],[28.0,-32.0],[-36.0,-44.0],[-16.0,-28.0],[0.0,4.0],[16.0,-20.0]]",1703122,"[[140, 40], [230, 130], [190, 190], [230, 70], [70, 40], [120, 80], [160, 160], [200, 100]]",full
map_0018_trial_00_robots_02_seed_1800062_mapcomm_compressed,18,0,2,1800062,compressed,"[[-8.0,-52.0],[-44.0,-28.0]]",1800062,"[[140, 20], [50, 80]]",full
map_0018_trial_00_robots_02_seed_1800062_mapcomm_none,18,0,2,1800062,none,"[[-8.0,-52.0],[-44.0,-28.0]]",1800062,"[[140, 20], [50, 80]]",full
map_0018_trial_00_robots_02_seed_1800062_mapcomm_raw,18,0,2,1800062,raw,"[[-8.0,-52.0],[-44.0,-28.0]]",1800062,"[[140, 20], [50, 80]]",full
map_0018_trial_00_robots_04_seed_1800082_mapcomm_compressed,18,0,4,1800082,compressed,"[[16.0,4.0],[-44.0,-16.0],[-32.0,-48.0],[-56.0,4.0]]",1800082,"[[200, 160], [50, 110], [80, 30], [20, 160]]",full
map_0018_trial_00_robots_04_seed_1800082_mapcomm_none,18,0,4,1800082,none,"[[16.0,4.0],[-44.0,-16.0],[-32.0,-48.0],[-56.0,4.0]]",1800082,"[[200, 160], [50, 110], [80, 30], [20, 160]]",full
map_0018_trial_00_robots_04_seed_1800082_mapcomm_raw,18,0,4,1800082,raw,"[[16.0,4.0],[-44.0,-16.0],[-32.0,-48.0],[-56.0,4.0]]",1800082,"[[200, 160], [50, 110], [80, 30], [20, 160]]",full
map_0018_trial_00_robots_06_seed_1800102_mapcomm_compressed,18,0,6,1800102,compressed,"[[-52.0,-4.0],[0.0,28.0],[-36.0,-36.0],[-20.0,28.0],[-48.0,8.0],[-52.0,28.0]]",1800102,"[[30, 140], [160, 220], [70, 60], [110, 220], [40, 170], [30, 220]]",full
map_0018_trial_00_robots_06_seed_1800102_mapcomm_none,18,0,6,1800102,none,"[[-52.0,-4.0],[0.0,28.0],[-36.0,-36.0],[-20.0,28.0],[-48.0,8.0],[-52.0,28.0]]",1800102,"[[30, 140], [160, 220], [70, 60], [110, 220], [40, 170], [30, 220]]",full
map_0018_trial_00_robots_06_seed_1800102_mapcomm_raw,18,0,6,1800102,raw,"[[-52.0,-4.0],[0.0,28.0],[-36.0,-36.0],[-20.0,28.0],[-48.0,8.0],[-52.0,28.0]]",1800102,"[[30, 140], [160, 220], [70, 60], [110, 220], [40, 170], [30, 220]]",full
map_0018_trial_00_robots_08_seed_1800122_mapcomm_compressed,18,0,8,1800122,compressed,"[[-28.0,28.0],[-36.0,-24.0],[0.0,-12.0],[-40.0,32.0],[16.0,-24.0],[-32.0,-44.0],[-32.0,-12.0],[-16.0,32.0]]",1800122,"[[90, 220], [70, 90], [160, 120], [60, 230], [200, 90], [80, 40], [80, 120], [120, 230]]",full
map_0018_trial_00_robots_08_seed_1800122_mapcomm_none,18,0,8,1800122,none,"[[-28.0,28.0],[-36.0,-24.0],[0.0,-12.0],[-40.0,32.0],[16.0,-24.0],[-32.0,-44.0],[-32.0,-12.0],[-16.0,32.0]]",1800122,"[[90, 220], [70, 90], [160, 120], [60, 230], [200, 90], [80, 40], [80, 120], [120, 230]]",full
map_0018_trial_00_robots_08_seed_1800122_mapcomm_raw,18,0,8,1800122,raw,"[[-28.0,28.0],[-36.0,-24.0],[0.0,-12.0],[-40.0,32.0],[16.0,-24.0],[-32.0,-44.0],[-32.0,-12.0],[-16.0,32.0]]",1800122,"[[90, 220], [70, 90], [160, 120], [60, 230], [200, 90], [80, 40], [80, 120], [120, 230]]",full
map_0018_trial_01_robots_02_seed_1801062_mapcomm_compressed,18,1,2,1801062,compressed,"[[4.0,-48.0],[-16.0,32.0]]",1801062,"[[170, 30], [120, 230]]",full
map_0018_trial_01_robots_02_seed_1801062_mapcomm_none,18,1,2,1801062,none,"[[4.0,-48.0],[-16.0,32.0]]",1801062,"[[170, 30], [120, 230]]",full
map_0018_trial_01_robots_02_seed_1801062_mapcomm_raw,18,1,2,1801062,raw,"[[4.0,-48.0],[-16.0,32.0]]",1801062,"[[170, 30], [120, 230]]",full
map_0018_trial_01_robots_04_seed_1801082_mapcomm_compressed,18,1,4,1801082,compressed,"[[16.0,4.0],[-16.0,-16.0],[-52.0,-16.0],[-48.0,-44.0]]",1801082,"[[200, 160], [120, 110], [30, 110], [40, 40]]",full
map_0018_trial_01_robots_04_seed_1801082_mapcomm_none,18,1,4,1801082,none,"[[16.0,4.0],[-16.0,-16.0],[-52.0,-16.0],[-48.0,-44.0]]",1801082,"[[200, 160], [120, 110], [30, 110], [40, 40]]",full
map_0018_trial_01_robots_04_seed_1801082_mapcomm_raw,18,1,4,1801082,raw,"[[16.0,4.0],[-16.0,-16.0],[-52.0,-16.0],[-48.0,-44.0]]",1801082,"[[200, 160], [120, 110], [30, 110], [40, 40]]",full
map_0018_trial_01_robots_06_seed_1801102_mapcomm_compressed,18,1,6,1801102,compressed,"[[4.0,20.0],[-48.0,-16.0],[0.0,-24.0],[-28.0,-16.0],[-28.0,20.0],[-52.0,-28.0]]",1801102,"[[170, 200], [40, 110], [160, 90], [90, 110], [90, 200], [30, 80]]",full
map_0018_trial_01_robots_06_seed_1801102_mapcomm_none,18,1,6,1801102,none,"[[4.0,20.0],[-48.0,-16.0],[0.0,-24.0],[-28.0,-16.0],[-28.0,20.0],[-52.0,-28.0]]",1801102,"[[170, 200], [40, 110], [160, 90], [90, 110], [90, 200], [30, 80]]",full
map_0018_trial_01_robots_06_seed_1801102_mapcomm_raw,18,1,6,1801102,raw,"[[4.0,20.0],[-48.0,-16.0],[0.0,-24.0],[-28.0,-16.0],[-28.0,20.0],[-52.0,-28.0]]",1801102,"[[170, 200], [40, 110], [160, 90], [90, 110], [90, 200], [30, 80]]",full
map_0018_trial_01_robots_08_seed_1801122_mapcomm_compressed,18,1,8,1801122,compressed,"[[-44.0,0.0],[8.0,-12.0],[-44.0,-24.0],[-56.0,4.0],[24.0,-28.0],[-40.0,24.0],[12.0,4.0],[24.0,-12.0]]",1801122,"[[50, 150], [180, 120], [50, 90], [20, 160], [220, 80], [60, 210], [190, 160], [220, 120]]",full
map_0018_trial_01_robots_08_seed_1801122_mapcomm_none,18,1,8,1801122,none,"[[-44.0,0.0],[8.0,-12.0],[-44.0,-24.0],[-56.0,4.0],[24.0,-28.0],[-40.0,24.0],[12.0,4.0],[24.0,-12.0]]",1801122,"[[50, 150], [180, 120], [50, 90], [20, 160], [220, 80], [60, 210], [190, 160], [220, 120]]",full
map_0018_trial_01_robots_08_seed_1801122_mapcomm_raw,18,1,8,1801122,raw,"[[-44.0,0.0],[8.0,-12.0],[-44.0,-24.0],[-56.0,4.0],[24.0,-28.0],[-40.0,24.0],[12.0,4.0],[24.0,-12.0]]",1801122,"[[50, 150], [180, 120], [50, 90], [20, 160], [220, 80], [60, 210], [190, 160], [220, 120]]",full
map_0018_trial_02_robots_02_seed_1802062_mapcomm_compressed,18,2,2,1802062,compressed,"[[-48.0,20.0],[-28.0,4.0]]",1802062,"[[40, 200], [90, 160]]",full
map_0018_trial_02_robots_02_seed_1802062_mapcomm_none,18,2,2,1802062,none,"[[-48.0,20.0],[-28.0,4.0]]",1802062,"[[40, 200], [90, 160]]",full
map_0018_trial_02_robots_02_seed_1802062_mapcomm_raw,18,2,2,1802062,raw,"[[-48.0,20.0],[-28.0,4.0]]",1802062,"[[40, 200], [90, 160]]",full
map_0018_trial_02_robots_04_seed_1802082_mapcomm_compressed,18,2,4,1802082,compressed,"[[-48.0,4.0],[-40.0,-40.0],[-44.0,-8.0],[-56.0,28.0]]",1802082,"[[40, 160], [60, 50], [50, 130], [20, 220]]",full
map_0018_trial_02_robots_04_seed_1802082_mapcomm_none,18,2,4,1802082,none,"[[-48.0,4.0],[-40.0,-40.0],[-44.0,-8.0],[-56.0,28.0]]",1802082,"[[40, 160], [60, 50], [50, 130], [20, 220]]",full
map_0018_trial_02_robots_04_seed_1802082_mapcomm_raw,18,2,4,1802082,raw,"[[-48.0,4.0],[-40.0,-40.0],[-44.0,-8.0],[-56.0,28.0]]",1802082,"[[40, 160], [60, 50], [50, 130], [20, 220]]",full
map_0018_trial_02_robots_06_seed_1802102_mapcomm_compressed,18,2,6,1802102,compressed,"[[-56.0,0.0],[28.0,8.0],[-4.0,-24.0],[12.0,-44.0],[-40.0,-28.0],[-4.0,-12.0]]",1802102,"[[20, 150], [230, 170], [150, 90], [190, 40], [60, 80], [150, 120]]",full
map_0018_trial_02_robots_06_seed_1802102_mapcomm_none,18,2,6,1802102,none,"[[-56.0,0.0],[28.0,8.0],[-4.0,-24.0],[12.0,-44.0],[-40.0,-28.0],[-4.0,-12.0]]",1802102,"[[20, 150], [230, 170], [150, 90], [190, 40], [60, 80], [150, 120]]",full
map_0018_trial_02_robots_06_seed_1802102_mapcomm_raw,18,2,6,1802102,raw,"[[-56.0,0.0],[28.0,8.0],[-4.0,-24.0],[12.0,-44.0],[-40.0,-28.0],[-4.0,-12.0]]",1802102,"[[20, 150], [230, 170], [150, 90], [190, 40], [60, 80], [150, 120]]",full
map_0018_trial_02_robots_08_seed_1802122_mapcomm_compressed,18,2,8,1802122,compressed,"[[-24.0,28.0],[-24.0,16.0],[-12.0,-48.0],[4.0,-32.0],[-16.0,-12.0],[-20.0,0.0],[-44.0,-36.0],[28.0,-20.0]]",1802122,"[[100, 220], [100, 190], [130, 30], [170, 70], [120, 120], [110, 150], [50, 60], [230, 100]]",full
map_0018_trial_02_robots_08_seed_1802122_mapcomm_none,18,2,8,1802122,none,"[[-24.0,28.0],[-24.0,16.0],[-12.0,-48.0],[4.0,-32.0],[-16.0,-12.0],[-20.0,0.0],[-44.0,-36.0],[28.0,-20.0]]",1802122,"[[100, 220], [100, 190], [130, 30], [170, 70], [120, 120], [110, 150], [50, 60], [230, 100]]",full
map_0018_trial_02_robots_08_seed_1802122_mapcomm_raw,18,2,8,1802122,raw,"[[-24.0,28.0],[-24.0,16.0],[-12.0,-48.0],[4.0,-32.0],[-16.0,-12.0],[-20.0,0.0],[-44.0,-36.0],[28.0,-20.0]]",1802122,"[[100, 220], [100, 190], [130, 30], [170, 70], [120, 120], [110, 150], [50, 60], [230, 100]]",full
map_0018_trial_03_robots_02_seed_1803062_mapcomm_compressed,18,3,2,1803062,compressed,"[[-52.0,-28.0],[-24.0,-4.0]]",1803062,"[[30, 80], [100, 140]]",full
map_0018_trial_03_robots_02_seed_1803062_mapcomm_none,18,3,2,1803062,none,"[[-52.0,-28.0],[-24.0,-4.0]]",1803062,"[[30, 80], [100, 140]]",full
map_0018_trial_03_robots_02_seed_1803062_mapcomm_raw,18,3,2,1803062,raw,"[[-52.0,-28.0],[-24.0,-4.0]]",1803062,"[[30, 80], [100, 140]]",full
map_0018_trial_03_robots_04_seed_1803082_mapcomm_compressed,18,3,4,1803082,compressed,"[[8.0,-24.0],[-20.0,-52.0],[-4.0,-24.0],[-56.0,20.0]]",1803082,"[[180, 90], [110, 20], [150, 90], [20, 200]]",full
map_0018_trial_03_robots_04_seed_1803082_mapcomm_none,18,3,4,1803082,none,"[[8.0,-24.0],[-20.0,-52.0],[-4.0,-24.0],[-56.0,20.0]]",1803082,"[[180, 90], [110, 20], [150, 90], [20, 200]]",full
map_0018_trial_03_robots_04_seed_1803082_mapcomm_raw,18,3,4,1803082,raw,"[[8.0,-24.0],[-20.0,-52.0],[-4.0,-24.0],[-56.0,20.0]]",1803082,"[[180, 90], [110, 20], [150, 90], [20, 200]]",full
map_0018_trial_03_robots_06_seed_1803102_mapcomm_compressed,18,3,6,1803102,compressed,"[[-48.0,-44.0],[8.0,-36.0],[-20.0,4.0],[12.0,-8.0],[-8.0,0.0],[-20.0,-52.0]]",1803102,"[[40, 40], [180, 60], [110, 160], [190, 130], [140, 150], [110, 20]]",full
map_0018_trial_03_robots_06_seed_1803102_mapcomm_none,18,3,6,1803102,none,"[[-48.0,-44.0],[8.0,-36.0],[-20.0,4.0],[12.0,-8.0],[-8.0,0.0],[-20.0,-52.0]]",1803102,"[[40, 40], [180, 60], [110, 160], [190, 130], [140, 150], [110, 20]]",full
map_0018_trial_03_robots_06_seed_1803102_mapcomm_raw,18,3,6,1803102,raw,"[[-48.0,-44.0],[8.0,-36.0],[-20.0,4.0],[12.0,-8.0],[-8.0,0.0],[-20.0,-52.0]]",1803102,"[[40, 40], [180, 60], [110, 160], [190, 130], [140, 150], [110, 20]]",full
map_0018_trial_03_robots_08_seed_1803122_mapcomm_compressed,18,3,8,1803122,compressed,"[[-20.0,-28.0],[24.0,8.0],[24.0,-12.0],[-36.0,-28.0],[-48.0,-36.0],[12.0,-48.0],[-36.0,-44.0],[-8.0,0.0]]",1803122,"[[110, 80], [220, 170], [220, 120], [70, 80], [40, 60], [190, 30], [70, 40], [140, 150]]",full
map_0018_trial_03_robots_08_seed_1803122_mapcomm_none,18,3,8,1803122,none,"[[-20.0,-28.0],[24.0,8.0],[24.0,-12.0],[-36.0,-28.0],[-48.0,-36.0],[12.0,-48.0],[-36.0,-44.0],[-8.0,0.0]]",1803122,"[[110, 80], [220, 170], [220, 120], [70, 80], [40, 60], [190, 30], [70, 40], [140, 150]]",full
map_0018_trial_03_robots_08_seed_1803122_mapcomm_raw,18,3,8,1803122,raw,"[[-20.0,-28.0],[24.0,8.0],[24.0,-12.0],[-36.0,-28.0],[-48.0,-36.0],[12.0,-48.0],[-36.0,-44.0],[-8.0,0.0]]",1803122,"[[110, 80], [220, 170], [220, 120], [70, 80], [40, 60], [190, 30], [70, 40], [140, 150]]",full
map_0019_trial_00_robots_02_seed_1900062_mapcomm_compressed,19,0,2,1900062,compressed,"[[-12.0,20.0],[-4.0,8.0]]",1900062,"[[130, 200], [150, 170]]",full
map_0019_trial_00_robots_02_seed_1900062_mapcomm_none,19,0,2,1900062,none,"[[-12.0,20.0],[-4.0,8.0]]",1900062,"[[130, 200], [150, 170]]",full
map_0019_trial_00_robots_02_seed_1900062_mapcomm_raw,19,0,2,1900062,raw,"[[-12.0,20.0],[-4.0,8.0]]",1900062,"[[130, 200], [150, 170]]",full
map_0019_trial_00_robots_04_seed_1900082_mapcomm_compressed,19,0,4,1900082,compressed,"[[20.0,-32.0],[16.0,-44.0],[-16.0,-48.0],[-24.0,20.0]]",1900082,"[[210, 70], [200, 40], [120, 30], [100, 200]]",full
map_0019_trial_00_robots_04_seed_1900082_mapcomm_none,19,0,4,1900082,none,"[[20.0,-32.0],[16.0,-44.0],[-16.0,-48.0],[-24.0,20.0]]",1900082,"[[210, 70], [200, 40], [120, 30], [100, 200]]",full
map_0019_trial_00_robots_04_seed_1900082_mapcomm_raw,19,0,4,1900082,raw,"[[20.0,-32.0],[16.0,-44.0],[-16.0,-48.0],[-24.0,20.0]]",1900082,"[[210, 70], [200, 40], [120, 30], [100, 200]]",full
map_0019_trial_00_robots_06_seed_1900102_mapcomm_compressed,19,0,6,1900102,compressed,"[[20.0,-32.0],[-52.0,0.0],[-36.0,12.0],[0.0,20.0],[-12.0,-4.0],[0.0,8.0]]",1900102,"[[210, 70], [30, 150], [70, 180], [160, 200], [130, 140], [160, 170]]",full
map_0019_trial_00_robots_06_seed_1900102_mapcomm_none,19,0,6,1900102,none,"[[20.0,-32.0],[-52.0,0.0],[-36.0,12.0],[0.0,20.0],[-12.0,-4.0],[0.0,8.0]]",1900102,"[[210, 70], [30, 150], [70, 180], [160, 200], [130, 140], [160, 170]]",full
map_0019_trial_00_robots_06_seed_1900102_mapcomm_raw,19,0,6,1900102,raw,"[[20.0,-32.0],[-52.0,0.0],[-36.0,12.0],[0.0,20.0],[-12.0,-4.0],[0.0,8.0]]",1900102,"[[210, 70], [30, 150], [70, 180], [160, 200], [130, 140], [160, 170]]",full
map_0019_trial_00_robots_08_seed_1900122_mapcomm_compressed,19,0,8,1900122,compressed,"[[-12.0,-16.0],[-4.0,24.0],[-24.0,-12.0],[-12.0,-4.0],[-40.0,12.0],[-36.0,-28.0],[16.0,-20.0],[-48.0,-40.0]]",1900122,"[[130, 110], [150, 210], [100, 120], [130, 140], [60, 180], [70, 80], [200, 100], [40, 50]]",full
map_0019_trial_00_robots_08_seed_1900122_mapcomm_none,19,0,8,1900122,none,"[[-12.0,-16.0],[-4.0,24.0],[-24.0,-12.0],[-12.0,-4.0],[-40.0,12.0],[-36.0,-28.0],[16.0,-20.0],[-48.0,-40.0]]",1900122,"[[130, 110], [150, 210], [100, 120], [130, 140], [60, 180], [70, 80], [200, 100], [40, 50]]",full
map_0019_trial_00_robots_08_seed_1900122_mapcomm_raw,19,0,8,1900122,raw,"[[-12.0,-16.0],[-4.0,24.0],[-24.0,-12.0],[-12.0,-4.0],[-40.0,12.0],[-36.0,-28.0],[16.0,-20.0],[-48.0,-40.0]]",1900122,"[[130, 110], [150, 210], [100, 120], [130, 140], [60, 180], [70, 80], [200, 100], [40, 50]]",full
map_0019_trial_01_robots_02_seed_1901062_mapcomm_compressed,19,1,2,1901062,compressed,"[[-44.0,28.0],[-20.0,4.0]]",1901062,"[[50, 220], [110, 160]]",full
map_0019_trial_01_robots_02_seed_1901062_mapcomm_none,19,1,2,1901062,none,"[[-44.0,28.0],[-20.0,4.0]]",1901062,"[[50, 220], [110, 160]]",full
map_0019_trial_01_robots_02_seed_1901062_mapcomm_raw,19,1,2,1901062,raw,"[[-44.0,28.0],[-20.0,4.0]]",1901062,"[[50, 220], [110, 160]]",full
map_0019_trial_01_robots_04_seed_1901082_mapcomm_compressed,19,1,4,1901082,compressed,"[[4.0,-44.0],[-16.0,-24.0],[12.0,4.0],[0.0,-28.0]]",1901082,"[[170, 40], [120, 90], [190, 160], [160, 80]]",full
map_0019_trial_01_robots_04_seed_1901082_mapcomm_none,19,1,4,1901082,none,"[[4.0,-44.0],[-16.0,-24.0],[12.0,4.0],[0.0,-28.0]]",1901082,"[[170, 40], [120, 90], [190, 160], [160, 80]]",full
map_0019_trial_01_robots_04_seed_1901082_mapcomm_raw,19,1,4,1901082,raw,"[[4.0,-44.0],[-16.0,-24.0],[12.0,4.0],[0.0,-28.0]]",1901082,"[[170, 40], [120, 90], [190, 160], [160, 80]]",full
map_0019_trial_01_robots_06_seed_1901102_mapcomm_compressed,19,1,6,1901102,compressed,"[[24.0,-36.0],[-36.0,4.0],[-40.0,-52.0],[-40.0,-32.0],[-8.0,-4.0],[12.0,4.0]]",1901102,"[[220, 60], [70, 160], [60, 20], [60, 70], [140, 140], [190, 160]]",full
map_0019_trial_01_robots_06_seed_1901102_mapcomm_none,19,1,6,1901102,none,"[[24.0,-36.0],[-36.0,4.0],[-40.0,-52.0],[-40.0,-32.0],[-8.0,-4.0],[12.0,4.0]]",1901102,"[[220, 60], [70, 160], [60, 20], [60, 70], [140, 140], [190, 160]]",full
map_0019_trial_01_robots_06_seed_1901102_mapcomm_raw,19,1,6,1901102,raw,"[[24.0,-36.0],[-36.0,4.0],[-40.0,-52.0],[-40.0,-32.0],[-8.0,-4.0],[12.0,4.0]]",1901102,"[[220, 60], [70, 160], [60, 20], [60, 70], [140, 140], [190, 160]]",full
map_0019_trial_01_robots_08_seed_1901122_mapcomm_compressed,19,1,8,1901122,compressed,"[[16.0,-40.0],[-16.0,32.0],[-44.0,4.0],[-24.0,0.0],[-48.0,-52.0],[-28.0,-24.0],[-24.0,-36.0],[0.0,-12.0]]",1901122,"[[200, 50], [120, 230], [50, 160], [100, 150], [40, 20], [90, 90], [100, 60], [160, 120]]",full
map_0019_trial_01_robots_08_seed_1901122_mapcomm_none,19,1,8,1901122,none,"[[16.0,-40.0],[-16.0,32.0],[-44.0,4.0],[-24.0,0.0],[-48.0,-52.0],[-28.0,-24.0],[-24.0,-36.0],[0.0,-12.0]]",1901122,"[[200, 50], [120, 230], [50, 160], [100, 150], [40, 20], [90, 90], [100, 60], [160, 120]]",full
map_0019_trial_01_robots_08_seed_1901122_mapcomm_raw,19,1,8,1901122,raw,"[[16.0,-40.0],[-16.0,32.0],[-44.0,4.0],[-24.0,0.0],[-48.0,-52.0],[-28.0,-24.0],[-24.0,-36.0],[0.0,-12.0]]",1901122,"[[200, 50], [120, 230], [50, 160], [100, 150], [40, 20], [90, 90], [100, 60], [160, 120]]",full
map_0019_trial_02_robots_02_seed_1902062_mapcomm_compressed,19,2,2,1902062,compressed,"[[-52.0,-52.0],[-24.0,4.0]]",1902062,"[[30, 20], [100, 160]]",full
map_0019_trial_02_robots_02_seed_1902062_mapcomm_none,19,2,2,1902062,none,"[[-52.0,-52.0],[-24.0,4.0]]",1902062,"[[30, 20], [100, 160]]",full
map_0019_trial_02_robots_02_seed_1902062_mapcomm_raw,19,2,2,1902062,raw,"[[-52.0,-52.0],[-24.0,4.0]]",1902062,"[[30, 20], [100, 160]]",full
map_0019_trial_02_robots_04_seed_1902082_mapcomm_compressed,19,2,4,1902082,compressed,"[[-36.0,-40.0],[20.0,-44.0],[-16.0,16.0],[16.0,4.0]]",1902082,"[[70, 50], [210, 40], [120, 190], [200, 160]]",full
map_0019_trial_02_robots_04_seed_1902082_mapcomm_none,19,2,4,1902082,none,"[[-36.0,-40.0],[20.0,-44.0],[-16.0,16.0],[16.0,4.0]]",1902082,"[[70, 50], [210, 40], [120, 190], [200, 160]]",full
map_0019_trial_02_robots_04_seed_1902082_mapcomm_raw,19,2,4,1902082,raw,"[[-36.0,-40.0],[20.0,-44.0],[-16.0,16.0],[16.0,4.0]]",1902082,"[[70, 50], [210, 40], [120, 190], [200, 160]]",full
map_0019_trial_02_robots_06_seed_1902102_mapcomm_compressed,19,2,6,1902102,compressed,"[[-4.0,-32.0],[-28.0,-40.0],[16.0,-4.0],[-40.0,4.0],[0.0,20.0],[-32.0,-24.0]]",1902102,"[[150, 70], [90, 50], [200, 140], [60, 160], [160, 200], [80, 90]]",full
map_0019_trial_02_robots_06_seed_1902102_mapcomm_none,19,2,6,1902102,none,"[[-4.0,-32.0],[-28.0,-40.0],[16.0,-4.0],[-40.0,4.0],[0.0,20.0],[-32.0,-24.0]]",1902102,"[[150, 70], [90, 50], [200, 140], [60, 160], [160, 200], [80, 90]]",full
map_0019_trial_02_robots_06_seed_1902102_mapcomm_raw,19,2,6,1902102,raw,"[[-4.0,-32.0],[-28.0,-40.0],[16.0,-4.0],[-40.0,4.0],[0.0,20.0],[-32.0,-24.0]]",1902102,"[[150, 70], [90, 50], [200, 140], [60, 160], [160, 200], [80, 90]]",full
map_0019_trial_02_robots_08_seed_1902122_mapcomm_compressed,19,2,8,1902122,compressed,"[[12.0,-44.0],[-12.0,20.0],[-12.0,4.0],[-52.0,-28.0],[-28.0,28.0],[-16.0,-16.0],[-16.0,-44.0],[-48.0,-4.0]]",1902122,"[[190, 40], [130, 200], [130, 160], [30, 80], [90, 220], [120, 110], [120, 40], [40, 140]]",full
map_0019_trial_02_robots_08_seed_1902122_mapcomm_none,19,2,8,1902122,none,"[[12.0,-44.0],[-12.0,20.0],[-12.0,4.0],[-52.0,-28.0],[-28.0,28.0],[-16.0,-16.0],[-16.0,-44.0],[-48.0,-4.0]]",1902122,"[[190, 40], [130, 200], [130, 160], [30, 80], [90, 220], [120, 110], [120, 40], [40, 140]]",full
map_0019_trial_02_robots_08_seed_1902122_mapcomm_raw,19,2,8,1902122,raw,"[[12.0,-44.0],[-12.0,20.0],[-12.0,4.0],[-52.0,-28.0],[-28.0,28.0],[-16.0,-16.0],[-16.0,-44.0],[-48.0,-4.0]]",1902122,"[[190, 40], [130, 200], [130, 160], [30, 80], [90, 220], [120, 110], [120, 40], [40, 140]]",full
map_0019_trial_03_robots_02_seed_1903062_mapcomm_compressed,19,3,2,1903062,compressed,"[[12.0,-48.0],[-40.0,-4.0]]",1903062,"[[190, 30], [60, 140]]",full
map_0019_trial_03_robots_02_seed_1903062_mapcomm_none,19,3,2,1903062,none,"[[12.0,-48.0],[-40.0,-4.0]]",1903062,"[[190, 30], [60, 140]]",full
map_0019_trial_03_robots_02_seed_1903062_mapcomm_raw,19,3,2,1903062,raw,"[[12.0,-48.0],[-40.0,-4.0]]",1903062,"[[190, 30], [60, 140]]",full
map_0019_trial_03_robots_04_seed_1903082_mapcomm_compressed,19,3,4,1903082,compressed,"[[-44.0,28.0],[-8.0,4.0],[-36.0,12.0],[4.0,-4.0]]",1903082,"[[50, 220], [140, 160], [70, 180], [170, 140]]",full
map_0019_trial_03_robots_04_seed_1903082_mapcomm_none,19,3,4,1903082,none,"[[-44.0,28.0],[-8.0,4.0],[-36.0,12.0],[4.0,-4.0]]",1903082,"[[50, 220], [140, 160], [70, 180], [170, 140]]",full
map_0019_trial_03_robots_04_seed_1903082_mapcomm_raw,19,3,4,1903082,raw,"[[-44.0,28.0],[-8.0,4.0],[-36.0,12.0],[4.0,-4.0]]",1903082,"[[50, 220], [140, 160], [70, 180], [170, 140]]",full
map_0019_trial_03_robots_06_seed_1903102_mapcomm_compressed,19,3,6,1903102,compressed,"[[-20.0,-20.0],[-48.0,28.0],[-36.0,-4.0],[0.0,-20.0],[-52.0,-36.0],[-4.0,-32.0]]",1903102,"[[110, 100], [40, 220], [70, 140], [160, 100], [30, 60], [150, 70]]",full
map_0019_trial_03_robots_06_seed_1903102_mapcomm_none,19,3,6,1903102,none,"[[-20.0,-20.0],[-48.0,28.0],[-36.0,-4.0],[0.0,-20.0],[-52.0,-36.0],[-4.0,-32.0]]",1903102,"[[110, 100], [40, 220], [70, 140], [160, 100], [30, 60], [150, 70]]",full
map_0019_trial_03_robots_06_seed_1903102_mapcomm_raw,19,3,6,1903102,raw,"[[-20.0,-20.0],[-48.0,28.0],[-36.0,-4.0],[0.0,-20.0],[-52.0,-36.0],[-4.0,-32.0]]",1903102,"[[110, 100], [40, 220], [70, 140], [160, 100], [30, 60], [150, 70]]",full
map_0019_trial_03_robots_08_seed_1903122_mapcomm_compressed,19,3,8,1903122,compressed,"[[-12.0,20.0],[20.0,-40.0],[12.0,4.0],[-16.0,-48.0],[-36.0,-24.0],[-16.0,-20.0],[4.0,-40.0],[-36.0,-4.0]]",1903122,"[[130, 200], [210, 50], [190, 160], [120, 30], [70, 90], [120, 100], [170, 50], [70, 140]]",full
map_0019_trial_03_robots_08_seed_1903122_mapcomm_none,19,3,8,1903122,none,"[[-12.0,20.0],[20.0,-40.0],[12.0,4.0],[-16.0,-48.0],[-36.0,-24.0],[-16.0,-20.0],[4.0,-40.0],[-36.0,-4.0]]",1903122,"[[130, 200], [210, 50], [190, 160], [120, 30], [70, 90], [120, 100], [170, 50], [70, 140]]",full
map_0019_trial_03_robots_08_seed_1903122_mapcomm_raw,19,3,8,1903122,raw,"[[-12.0,20.0],[20.0,-40.0],[12.0,4.0],[-16.0,-48.0],[-36.0,-24.0],[-16.0,-20.0],[4.0,-40.0],[-36.0,-4.0]]",1903122,"[[130, 200], [210, 50], [190, 160], [120, 30], [70, 90], [120, 100], [170, 50], [70, 140]]",full
map_0020_trial_00_robots_02_seed_2000062_mapcomm_compressed,20,0,2,2000062,compressed,"[[16.0,20.0],[-36.0,-40.0]]",2000062,"[[200, 213], [70, 63]]",full
map_0020_trial_00_robots_02_seed_2000062_mapcomm_none,20,0,2,2000062,none,"[[16.0,20.0],[-36.0,-40.0]]",2000062,"[[200, 213], [70, 63]]",full
map_0020_trial_00_robots_02_seed_2000062_mapcomm_raw,20,0,2,2000062,raw,"[[16.0,20.0],[-36.0,-40.0]]",2000062,"[[200, 213], [70, 63]]",full
